cik,company.name,form.type,date.filed,accession.number,period.of.report,fiscal.yr.end,filer.no,filer.company.name,filer.cik,sic,irs,state.of.incorp,business.street1,business.street2,business.city,business.state,business.zip,mail.street1,mail.street2,mail.city,mail.state,mail.zip
1357874,PRECISION BIOSCIENCES INC,10-Q,5/13/21,0001564590-21-027213,3/31/21,1231,1, PRECISION BIOSCIENCES INC,1357874,7363,0, DE,302 EAST PETTIGREW STREET,SUITE A-100,DURHAM,NC,27701,302 EAST PETTIGREW STREET,SUITE A-100,DURHAM,NC,27701
1357874,PRECISION BIOSCIENCES INC,10-Q,8/12/21,0001564590-21-043680,6/30/21,1231,1, PRECISION BIOSCIENCES INC,1357874,7363,0, DE,302 EAST PETTIGREW STREET,SUITE A-100,DURHAM,NC,27701,302 EAST PETTIGREW STREET,SUITE A-100,DURHAM,NC,27701
1357874,PRECISION BIOSCIENCES INC,10-Q,11/10/21,0001564590-21-055930,9/30/21,1231,1, PRECISION BIOSCIENCES INC,1357874,7363,0, DE,302 EAST PETTIGREW STREET,SUITE A-100,DURHAM,NC,27701,302 EAST PETTIGREW STREET,SUITE A-100,DURHAM,NC,27701
1362516,Cleartronic  Inc ,10-Q,2/14/17,0001091818-17-000017,12/31/16,930,1," CLEARTRONIC, INC.",1362516,7363,650958798, FL,8000 N. FEDERAL HWY. #401,,BOCA RATON,FL,33487,8000 N. FEDERAL HWY. #401,,BOCA RATON,FL,33487
1362516,Cleartronic  Inc ,10-Q,5/15/17,0001091818-17-000082,3/31/17,930,1," CLEARTRONIC, INC.",1362516,7363,650958798, FL,8000 N. FEDERAL HWY. #401,,BOCA RATON,FL,33487,8000 N. FEDERAL HWY. #401,,BOCA RATON,FL,33487
1362516,Cleartronic  Inc ,10-Q,8/14/17,0001091818-17-000132,6/30/17,930,1," CLEARTRONIC, INC.",1362516,7363,650958798, FL,8000 N. FEDERAL HWY. #401,,BOCA RATON,FL,33487,8000 N. FEDERAL HWY. #401,,BOCA RATON,FL,33487
1362516,Cleartronic  Inc ,10-Q,2/13/18,0001091818-18-000024,12/31/17,930,1," CLEARTRONIC, INC.",1362516,7363,650958798, FL,8000 N. FEDERAL HWY. #401,,BOCA RATON,FL,33487,8000 N. FEDERAL HWY. #401,,BOCA RATON,FL,33487
1362516,Cleartronic  Inc ,10-Q,5/21/18,0001091818-18-000108,3/31/18,930,1," CLEARTRONIC, INC.",1362516,7363,650958798, FL,8000 N. FEDERAL HWY. #401,,BOCA RATON,FL,33487,8000 N. FEDERAL HWY. #401,,BOCA RATON,FL,33487
1362516,Cleartronic  Inc ,10-Q,8/20/18,0001091818-18-000175,6/30/18,930,1," CLEARTRONIC, INC.",1362516,7363,650958798, FL,8000 N. FEDERAL HWY. #401,,BOCA RATON,FL,33487,8000 N. FEDERAL HWY. #401,,BOCA RATON,FL,33487
1362516,Cleartronic  Inc ,10-Q,2/19/19,0001091818-19-000037,12/31/18,930,1," CLEARTRONIC, INC.",1362516,7363,650958798, FL,8000 N. FEDERAL HWY. #401,,BOCA RATON,FL,33487,8000 N. FEDERAL HWY. #401,,BOCA RATON,FL,33487
1362516,Cleartronic  Inc ,10-Q,5/20/19,0001091818-19-000156,3/31/19,930,1," CLEARTRONIC, INC.",1362516,7363,650958798, FL,8000 N. FEDERAL HWY. #401,,BOCA RATON,FL,33487,8000 N. FEDERAL HWY. #401,,BOCA RATON,FL,33487
1362516,Cleartronic  Inc ,10-Q,8/14/19,0001091818-19-000203,6/30/19,930,1," CLEARTRONIC, INC.",1362516,7363,650958798, FL,8000 N. FEDERAL HWY. #401,,BOCA RATON,FL,33487,8000 N. FEDERAL HWY. #401,,BOCA RATON,FL,33487
1362516,Cleartronic  Inc ,10-Q,2/19/20,0001091818-20-000029,12/31/19,930,1," CLEARTRONIC, INC.",1362516,7363,650958798, FL,8000 N. FEDERAL HWY. #401,,BOCA RATON,FL,33487,8000 N. FEDERAL HWY. #401,,BOCA RATON,FL,33487
1362516,Cleartronic  Inc ,10-Q,5/15/20,0001091818-20-000123,3/31/20,930,1," CLEARTRONIC, INC.",1362516,7363,650958798, FL,8000 N. FEDERAL HWY. #401,,BOCA RATON,FL,33487,8000 N. FEDERAL HWY. #401,,BOCA RATON,FL,33487
1362516,Cleartronic  Inc ,10-Q,8/14/20,0001091818-20-000187,6/30/20,930,1," CLEARTRONIC, INC.",1362516,7363,650958798, FL,8000 N. FEDERAL HWY. #401,,BOCA RATON,FL,33487,8000 N. FEDERAL HWY. #401,,BOCA RATON,FL,33487
1362516,Cleartronic  Inc ,10-Q,3/19/21,0001091818-21-000034,12/31/20,930,1," CLEARTRONIC, INC.",1362516,7363,650958798, FL,8000 N. FEDERAL HWY. #401,,BOCA RATON,FL,33487,8000 N. FEDERAL HWY. #401,,BOCA RATON,FL,33487
1362516,Cleartronic  Inc ,10-Q,5/17/21,0001091818-21-000063,3/31/21,930,1," CLEARTRONIC, INC.",1362516,7363,650958798, FL,8000 N. FEDERAL HWY. #401,,BOCA RATON,FL,33487,8000 N. FEDERAL HWY. #401,,BOCA RATON,FL,33487
1362516,Cleartronic  Inc ,10-Q,8/16/21,0001091818-21-000113,6/30/21,930,1," CLEARTRONIC, INC.",1362516,7363,650958798, FL,8000 N. FEDERAL HWY. #401,,BOCA RATON,FL,33487,8000 N. FEDERAL HWY. #401,,BOCA RATON,FL,33487
1370450,Willdan Group  Inc ,10-Q,5/5/17,0001558370-17-003592,3/31/17,1231,1," WILLDAN GROUP, INC.",1370450,7363,141951112, DE,"2401 EAST KATELLA AVENUE, SUITE 300",,ANAHEIM,CA,92806,"2401 EAST KATELLA AVENUE, SUITE 300",,ANAHEIM,CA,92806
1370450,Willdan Group  Inc ,10-Q,8/4/17,0001558370-17-005913,6/30/17,1231,1," WILLDAN GROUP, INC.",1370450,7363,141951112, DE,"2401 EAST KATELLA AVENUE, SUITE 300",,ANAHEIM,CA,92806,"2401 EAST KATELLA AVENUE, SUITE 300",,ANAHEIM,CA,92806
1370450,Willdan Group  Inc ,10-Q,11/3/17,0001558370-17-008049,9/29/17,1231,1," WILLDAN GROUP, INC.",1370450,7363,141951112, DE,"2401 EAST KATELLA AVENUE, SUITE 300",,ANAHEIM,CA,92806,"2401 EAST KATELLA AVENUE, SUITE 300",,ANAHEIM,CA,92806
1370450,Willdan Group  Inc ,10-Q,5/4/18,0001558370-18-004060,3/30/18,1231,1," WILLDAN GROUP, INC.",1370450,7363,141951112, DE,"2401 EAST KATELLA AVENUE, SUITE 300",,ANAHEIM,CA,92806,"2401 EAST KATELLA AVENUE, SUITE 300",,ANAHEIM,CA,92806
1370450,Willdan Group  Inc ,10-Q,8/3/18,0001558370-18-006354,6/29/18,1231,1," WILLDAN GROUP, INC.",1370450,7363,141951112, DE,"2401 EAST KATELLA AVENUE, SUITE 300",,ANAHEIM,CA,92806,"2401 EAST KATELLA AVENUE, SUITE 300",,ANAHEIM,CA,92806
1370450,Willdan Group  Inc ,10-Q,11/2/18,0001558370-18-008380,9/28/18,1228,1," WILLDAN GROUP, INC.",1370450,7363,141951112, DE,"2401 EAST KATELLA AVENUE, SUITE 300",,ANAHEIM,CA,92806,"2401 EAST KATELLA AVENUE, SUITE 300",,ANAHEIM,CA,92806
1370450,Willdan Group  Inc ,10-Q,5/6/19,0001558370-19-004099,3/29/19,1228,1," WILLDAN GROUP, INC.",1370450,7363,141951112, DE,"2401 EAST KATELLA AVENUE, SUITE 300",,ANAHEIM,CA,92806,"2401 EAST KATELLA AVENUE, SUITE 300",,ANAHEIM,CA,92806
1370450,Willdan Group  Inc ,10-Q,8/2/19,0001558370-19-006953,6/28/19,1228,1," WILLDAN GROUP, INC.",1370450,7363,141951112, DE,"2401 EAST KATELLA AVENUE, SUITE 300",,ANAHEIM,CA,92806,"2401 EAST KATELLA AVENUE, SUITE 300",,ANAHEIM,CA,92806
1370450,Willdan Group  Inc ,10-Q,11/1/19,0001558370-19-009618,9/27/19,1228,1," WILLDAN GROUP, INC.",1370450,7363,141951112, DE,"2401 EAST KATELLA AVENUE, SUITE 300",,ANAHEIM,CA,92806,"2401 EAST KATELLA AVENUE, SUITE 300",,ANAHEIM,CA,92806
1370450,Willdan Group  Inc ,10-Q,5/8/20,0001558370-20-005815,4/3/20,101,1," WILLDAN GROUP, INC.",1370450,7363,141951112, DE,"2401 EAST KATELLA AVENUE, SUITE 300",,ANAHEIM,CA,92806,"2401 EAST KATELLA AVENUE, SUITE 300",,ANAHEIM,CA,92806
1370450,Willdan Group  Inc ,10-Q,8/7/20,0001558370-20-009776,7/3/20,101,1," WILLDAN GROUP, INC.",1370450,7363,141951112, DE,"2401 EAST KATELLA AVENUE, SUITE 300",,ANAHEIM,CA,92806,"2401 EAST KATELLA AVENUE, SUITE 300",,ANAHEIM,CA,92806
1370450,Willdan Group  Inc ,10-Q,11/6/20,0001558370-20-012964,10/2/20,101,1," WILLDAN GROUP, INC.",1370450,7363,141951112, DE,"2401 EAST KATELLA AVENUE, SUITE 300",,ANAHEIM,CA,92806,"2401 EAST KATELLA AVENUE, SUITE 300",,ANAHEIM,CA,92806
1370450,Willdan Group  Inc ,10-Q,5/7/21,0001558370-21-006322,4/2/21,1231,1," WILLDAN GROUP, INC.",1370450,7363,141951112, DE,"2401 EAST KATELLA AVENUE, SUITE 300",,ANAHEIM,CA,92806,"2401 EAST KATELLA AVENUE, SUITE 300",,ANAHEIM,CA,92806
1370450,Willdan Group  Inc ,10-Q,8/6/21,0001558370-21-010649,7/2/21,1231,1," WILLDAN GROUP, INC.",1370450,7363,141951112, DE,"2401 EAST KATELLA AVENUE, SUITE 300",,ANAHEIM,CA,92806,"2401 EAST KATELLA AVENUE, SUITE 300",,ANAHEIM,CA,92806
1370450,Willdan Group  Inc ,10-Q,11/5/21,0001558370-21-014693,10/1/21,1231,1," WILLDAN GROUP, INC.",1370450,7363,141951112, DE,"2401 EAST KATELLA AVENUE, SUITE 300",,ANAHEIM,CA,92806,"2401 EAST KATELLA AVENUE, SUITE 300",,ANAHEIM,CA,92806
1398733,Aquestive Therapeutics  Inc ,10-Q,9/4/18,0001140361-18-037724,6/30/18,1231,1," AQUESTIVE THERAPEUTICS, INC.",1398733,7363,208623253, DE,30 TECHNOLOGY DRIVE,,WARREN,NJ,7059,30 TECHNOLOGY DRIVE,,WARREN,NJ,7059
1398733,Aquestive Therapeutics  Inc ,10-Q,11/6/18,0001140361-18-042522,9/30/18,1231,1," AQUESTIVE THERAPEUTICS, INC.",1398733,7363,208623253, DE,30 TECHNOLOGY DRIVE,,WARREN,NJ,7059,30 TECHNOLOGY DRIVE,,WARREN,NJ,7059
1398733,Aquestive Therapeutics  Inc ,10-Q,5/8/19,0001140361-19-008649,3/31/19,1231,1," AQUESTIVE THERAPEUTICS, INC.",1398733,7363,208623253, DE,30 TECHNOLOGY DRIVE,,WARREN,NJ,7059,30 TECHNOLOGY DRIVE,,WARREN,NJ,7059
1398733,Aquestive Therapeutics  Inc ,10-Q,8/6/19,0001140361-19-014361,6/30/19,1231,1," AQUESTIVE THERAPEUTICS, INC.",1398733,7363,208623253, DE,30 TECHNOLOGY DRIVE,,WARREN,NJ,7059,30 TECHNOLOGY DRIVE,,WARREN,NJ,7059
1398733,Aquestive Therapeutics  Inc ,10-Q,11/5/19,0001140361-19-019856,9/30/19,1231,1," AQUESTIVE THERAPEUTICS, INC.",1398733,7363,208623253, DE,30 TECHNOLOGY DRIVE,,WARREN,NJ,7059,30 TECHNOLOGY DRIVE,,WARREN,NJ,7059
1398733,Aquestive Therapeutics  Inc ,10-Q,5/5/20,0001140361-20-010724,3/31/20,1231,1," AQUESTIVE THERAPEUTICS, INC.",1398733,7363,208623253, DE,30 TECHNOLOGY DRIVE,,WARREN,NJ,7059,30 TECHNOLOGY DRIVE,,WARREN,NJ,7059
1398733,Aquestive Therapeutics  Inc ,10-Q,8/4/20,0001140361-20-017454,6/30/20,1231,1," AQUESTIVE THERAPEUTICS, INC.",1398733,7363,208623253, DE,30 TECHNOLOGY DRIVE,,WARREN,NJ,7059,30 TECHNOLOGY DRIVE,,WARREN,NJ,7059
1398733,Aquestive Therapeutics  Inc ,10-Q,11/4/20,0001140361-20-024555,9/30/20,1231,1," AQUESTIVE THERAPEUTICS, INC.",1398733,7363,208623253, DE,30 TECHNOLOGY DRIVE,,WARREN,NJ,7059,30 TECHNOLOGY DRIVE,,WARREN,NJ,7059
1398733,Aquestive Therapeutics  Inc ,10-Q,5/4/21,0001140361-21-015783,3/31/21,1231,1," AQUESTIVE THERAPEUTICS, INC.",1398733,7363,208623253, DE,30 TECHNOLOGY DRIVE,,WARREN,NJ,7059,30 TECHNOLOGY DRIVE,,WARREN,NJ,7059
1398733,Aquestive Therapeutics  Inc ,10-Q,8/3/21,0001628280-21-015392,6/30/21,1231,1," AQUESTIVE THERAPEUTICS, INC.",1398733,7363,208623253, DE,30 TECHNOLOGY DRIVE,,WARREN,NJ,7059,30 TECHNOLOGY DRIVE,,WARREN,NJ,7059
1398733,Aquestive Therapeutics  Inc ,10-Q,11/2/21,0001628280-21-021207,9/30/21,1231,1," AQUESTIVE THERAPEUTICS, INC.",1398733,7363,208623253, DE,30 TECHNOLOGY DRIVE,,WARREN,NJ,7059,30 TECHNOLOGY DRIVE,,WARREN,NJ,7059
1411342,Ellington Financial LLC,10-Q,5/10/17,0001411342-17-000038,3/31/17,,1, ELLINGTON FINANCIAL LLC,1411342,7363,0, DE,53 FOREST AVE,,GREENWICH,CT,6870,53 FOREST AVE,,GREENWICH,CT,6870
1411342,Ellington Financial LLC,10-Q,8/8/17,0001411342-17-000071,6/30/17,,1, ELLINGTON FINANCIAL LLC,1411342,7363,0, DE,53 FOREST AVE,,GREENWICH,CT,6870,53 FOREST AVE,,GREENWICH,CT,6870
1411342,Ellington Financial LLC,10-Q,11/9/17,0001411342-17-000106,9/30/17,,1, ELLINGTON FINANCIAL LLC,1411342,7363,0, DE,53 FOREST AVE,,GREENWICH,CT,6870,53 FOREST AVE,,GREENWICH,CT,6870
1411342,Ellington Financial LLC,10-Q,5/9/18,0001411342-18-000043,3/31/18,,1, ELLINGTON FINANCIAL LLC,1411342,7363,0, DE,53 FOREST AVE,,GREENWICH,CT,6870,53 FOREST AVE,,GREENWICH,CT,6870
1411342,Ellington Financial LLC,10-Q,8/9/18,0001411342-18-000074,6/30/18,,1, ELLINGTON FINANCIAL LLC,1411342,7363,0, DE,53 FOREST AVE,,GREENWICH,CT,6870,53 FOREST AVE,,GREENWICH,CT,6870
1411342,Ellington Financial LLC,10-Q,11/9/18,0001411342-18-000094,9/30/18,,1, ELLINGTON FINANCIAL LLC,1411342,7363,0, DE,53 FOREST AVE,,GREENWICH,CT,6870,53 FOREST AVE,,GREENWICH,CT,6870
1411342,Ellington Financial Inc ,10-Q,5/10/19,0001411342-19-000069,3/31/19,1231,1, ELLINGTON FINANCIAL INC.,1411342,7363,0, DE,53 FOREST AVE,,GREENWICH,CT,6870,53 FOREST AVE,,GREENWICH,CT,6870
1411342,Ellington Financial Inc ,10-Q,8/9/19,0001411342-19-000100,6/30/19,1231,1, ELLINGTON FINANCIAL INC.,1411342,7363,0, DE,53 FOREST AVE,,GREENWICH,CT,6870,53 FOREST AVE,,GREENWICH,CT,6870
1411342,Ellington Financial Inc ,10-Q,11/8/19,0001411342-19-000125,9/30/19,1231,1, ELLINGTON FINANCIAL INC.,1411342,7363,0, DE,53 FOREST AVE,,GREENWICH,CT,6870,53 FOREST AVE,,GREENWICH,CT,6870
1411342,Ellington Financial Inc ,10-Q,5/21/20,0001411342-20-000054,3/31/20,1231,1, ELLINGTON FINANCIAL INC.,1411342,7363,0, DE,53 FOREST AVE,,GREENWICH,CT,6870,53 FOREST AVE,,GREENWICH,CT,6870
1411342,Ellington Financial Inc ,10-Q,8/10/20,0001411342-20-000073,6/30/20,1231,1, ELLINGTON FINANCIAL INC.,1411342,7363,0, DE,53 FOREST AVE,,GREENWICH,CT,6870,53 FOREST AVE,,GREENWICH,CT,6870
1411342,Ellington Financial Inc ,10-Q,11/9/20,0001411342-20-000098,9/30/20,1231,1, ELLINGTON FINANCIAL INC.,1411342,7363,0, DE,53 FOREST AVE,,GREENWICH,CT,6870,53 FOREST AVE,,GREENWICH,CT,6870
1411342,Ellington Financial Inc ,10-Q,5/10/21,0001411342-21-000049,3/31/21,1231,1, ELLINGTON FINANCIAL INC.,1411342,7363,0, DE,53 FOREST AVE,,GREENWICH,CT,6870,53 FOREST AVE,,GREENWICH,CT,6870
1411342,Ellington Financial Inc ,10-Q,8/9/21,0001411342-21-000098,6/30/21,1231,1, ELLINGTON FINANCIAL INC.,1411342,7363,0, DE,53 FOREST AVE,,GREENWICH,CT,6870,53 FOREST AVE,,GREENWICH,CT,6870
1411342,Ellington Financial Inc ,10-Q,11/9/21,0001411342-21-000138,9/30/21,1231,1, ELLINGTON FINANCIAL INC.,1411342,7363,0, DE,53 FOREST AVE,,GREENWICH,CT,6870,53 FOREST AVE,,GREENWICH,CT,6870
1464423,PennyMac Mortgage Investment Trust,10-Q,5/9/17,0001564590-17-009925,3/31/17,1231,1, PENNYMAC MORTGAGE INVESTMENT TRUST,1464423,7363,270186273, MD,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361
1464423,PennyMac Mortgage Investment Trust,10-Q,8/8/17,0001564590-17-016485,6/30/17,1231,1, PENNYMAC MORTGAGE INVESTMENT TRUST,1464423,7363,270186273, MD,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361
1464423,PennyMac Mortgage Investment Trust,10-Q,11/8/17,0001564590-17-022699,9/30/17,1231,1, PENNYMAC MORTGAGE INVESTMENT TRUST,1464423,7363,270186273, MD,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361
1464423,PennyMac Mortgage Investment Trust,10-Q,5/7/18,0001564590-18-011259,3/31/18,1231,1, PENNYMAC MORTGAGE INVESTMENT TRUST,1464423,7363,270186273, MD,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361
1464423,PennyMac Mortgage Investment Trust,10-Q,8/7/18,0001564590-18-020038,6/30/18,1231,1, PENNYMAC MORTGAGE INVESTMENT TRUST,1464423,7363,270186273, MD,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361
1464423,PennyMac Mortgage Investment Trust,10-Q,11/7/18,0001564590-18-027855,9/30/18,1231,1, PENNYMAC MORTGAGE INVESTMENT TRUST,1464423,7363,270186273, MD,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361
1464423,PennyMac Mortgage Investment Trust,10-Q,5/3/19,0001564590-19-015695,3/31/19,1231,1, PENNYMAC MORTGAGE INVESTMENT TRUST,1464423,7363,270186273, MD,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361
1464423,PennyMac Mortgage Investment Trust,10-Q,8/5/19,0001564590-19-028803,6/30/19,1231,1, PENNYMAC MORTGAGE INVESTMENT TRUST,1464423,7363,270186273, MD,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361
1464423,PennyMac Mortgage Investment Trust,10-Q,11/1/19,0001564590-19-039436,9/30/19,1231,1, PENNYMAC MORTGAGE INVESTMENT TRUST,1464423,7363,270186273, MD,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361
1464423,PennyMac Mortgage Investment Trust,10-Q,5/8/20,0001564590-20-023584,3/31/20,1231,1, PENNYMAC MORTGAGE INVESTMENT TRUST,1464423,7363,270186273, MD,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361
1464423,PennyMac Mortgage Investment Trust,10-Q,8/7/20,0001564590-20-038351,6/30/20,1231,1, PENNYMAC MORTGAGE INVESTMENT TRUST,1464423,7363,270186273, MD,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361
1464423,PennyMac Mortgage Investment Trust,10-Q,11/6/20,0001564590-20-052009,9/30/20,1231,1, PENNYMAC MORTGAGE INVESTMENT TRUST,1464423,7363,270186273, MD,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361
1464423,PennyMac Mortgage Investment Trust,10-Q,5/7/21,0001564590-21-025494,3/31/21,1231,1, PENNYMAC MORTGAGE INVESTMENT TRUST,1464423,7363,270186273, MD,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361
1464423,PennyMac Mortgage Investment Trust,10-Q,8/6/21,0001564590-21-042145,6/30/21,1231,1, PENNYMAC MORTGAGE INVESTMENT TRUST,1464423,7363,270186273, MD,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361
1464423,PennyMac Mortgage Investment Trust,10-Q,11/5/21,0001564590-21-054920,9/30/21,1231,1, PENNYMAC MORTGAGE INVESTMENT TRUST,1464423,7363,270186273, MD,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361
1469443,Arcadia Biosciences  Inc ,10-Q,5/10/17,0001564590-17-010318,3/31/17,1231,1," ARCADIA BIOSCIENCES, INC.",1469443,7363,810571538, DE,202 COUSTEAU PLACE,SUITE 200,DAVIS,X1,95618,4222 E. THOMAS RD,SUITE 320,PHOENIX,X1,85018
1469443,Arcadia Biosciences  Inc ,10-Q,8/10/17,0001564590-17-017266,6/30/17,1231,1," ARCADIA BIOSCIENCES, INC.",1469443,7363,810571538, DE,202 COUSTEAU PLACE,SUITE 200,DAVIS,X1,95618,4222 E. THOMAS RD,SUITE 320,PHOENIX,X1,85018
1469443,Arcadia Biosciences  Inc ,10-Q,11/9/17,0001564590-17-023329,9/30/17,1231,1," ARCADIA BIOSCIENCES, INC.",1469443,7363,810571538, DE,202 COUSTEAU PLACE,SUITE 200,DAVIS,X1,95618,4222 E. THOMAS RD,SUITE 320,PHOENIX,X1,85018
1469443,Arcadia Biosciences  Inc ,10-Q,5/9/18,0001564590-18-012544,3/31/18,1231,1," ARCADIA BIOSCIENCES, INC.",1469443,7363,810571538, DE,202 COUSTEAU PLACE,SUITE 200,DAVIS,X1,95618,4222 E. THOMAS RD,SUITE 320,PHOENIX,X1,85018
1469443,Arcadia Biosciences  Inc ,10-Q,8/8/18,0001564590-18-020562,6/30/18,1231,1," ARCADIA BIOSCIENCES, INC.",1469443,7363,810571538, DE,202 COUSTEAU PLACE,SUITE 200,DAVIS,X1,95618,4222 E. THOMAS RD,SUITE 320,PHOENIX,X1,85018
1469443,Arcadia Biosciences  Inc ,10-Q,11/7/18,0001564590-18-028112,9/30/18,1231,1," ARCADIA BIOSCIENCES, INC.",1469443,7363,810571538, DE,202 COUSTEAU PLACE,SUITE 200,DAVIS,X1,95618,4222 E. THOMAS RD,SUITE 320,PHOENIX,X1,85018
1469443,Arcadia Biosciences  Inc ,10-Q,5/8/19,0001564590-19-017310,3/31/19,1231,1," ARCADIA BIOSCIENCES, INC.",1469443,7363,810571538, DE,202 COUSTEAU PLACE,SUITE 200,DAVIS,X1,95618,4222 E. THOMAS RD,SUITE 320,PHOENIX,X1,85018
1469443,Arcadia Biosciences  Inc ,10-Q,8/14/19,0001564590-19-032192,6/30/19,1231,1," ARCADIA BIOSCIENCES, INC.",1469443,7363,810571538, DE,202 COUSTEAU PLACE,SUITE 200,DAVIS,X1,95618,4222 E. THOMAS RD,SUITE 320,PHOENIX,X1,85018
1469443,Arcadia Biosciences  Inc ,10-Q,11/6/19,0001564590-19-041132,9/30/19,1231,1," ARCADIA BIOSCIENCES, INC.",1469443,7363,810571538, DE,202 COUSTEAU PLACE,SUITE 200,DAVIS,X1,95618,4222 E. THOMAS RD,SUITE 320,PHOENIX,X1,85018
1469443,Arcadia Biosciences  Inc ,10-Q,5/13/20,0001564590-20-025131,3/31/20,1231,1," ARCADIA BIOSCIENCES, INC.",1469443,7363,810571538, DE,202 COUSTEAU PLACE,SUITE 200,DAVIS,X1,95618,4222 E. THOMAS RD,SUITE 320,PHOENIX,X1,85018
1469443,Arcadia Biosciences  Inc ,10-Q,8/13/20,0001564590-20-040076,6/30/20,1231,1," ARCADIA BIOSCIENCES, INC.",1469443,7363,810571538, DE,202 COUSTEAU PLACE,SUITE 200,DAVIS,X1,95618,4222 E. THOMAS RD,SUITE 320,PHOENIX,X1,85018
1469443,Arcadia Biosciences  Inc ,10-Q,11/13/20,0001564590-20-053848,9/30/20,1231,1," ARCADIA BIOSCIENCES, INC.",1469443,7363,810571538, DE,202 COUSTEAU PLACE,SUITE 200,DAVIS,X1,95618,4222 E. THOMAS RD,SUITE 320,PHOENIX,X1,85018
1469443,Arcadia Biosciences  Inc ,10-Q,5/17/21,0001564590-21-028456,3/31/21,1231,1," ARCADIA BIOSCIENCES, INC.",1469443,7363,810571538, DE,202 COUSTEAU PLACE,SUITE 200,DAVIS,X1,95618,4222 E. THOMAS RD,SUITE 320,PHOENIX,X1,85018
1469443,Arcadia Biosciences  Inc ,10-Q,8/16/21,0001564590-21-044701,6/30/21,1231,1," ARCADIA BIOSCIENCES, INC.",1469443,7363,810571538, DE,202 COUSTEAU PLACE,SUITE 200,DAVIS,X1,95618,4222 E. THOMAS RD,SUITE 320,PHOENIX,X1,85018
1469443,Arcadia Biosciences  Inc ,10-Q,11/15/21,0000950170-21-004634,9/30/21,1231,1," ARCADIA BIOSCIENCES, INC.",1469443,7363,810571538, DE,202 COUSTEAU PLACE,SUITE 200,DAVIS,X1,95618,4222 E. THOMAS RD,SUITE 320,PHOENIX,X1,85018
1471824,Teucrium Commodity Trust,10-Q,5/10/17,0001387131-17-002568,3/31/17,,1, TEUCRIUM COMMODITY TRUST,1471824,7363,0,,232 HIDDEN LAKE ROAD,,BRATTLEBORO,VT,5301,232 HIDDEN LAKE ROAD,,BRATTLEBORO,VT,5301
1471824,Teucrium Commodity Trust,10-Q,8/4/17,0001387131-17-003911,6/30/17,,1, TEUCRIUM COMMODITY TRUST,1471824,7363,0,,232 HIDDEN LAKE ROAD,,BRATTLEBORO,VT,5301,232 HIDDEN LAKE ROAD,,BRATTLEBORO,VT,5301
1471824,Teucrium Commodity Trust,10-Q,11/9/17,0001387131-17-005367,9/30/17,,1, TEUCRIUM COMMODITY TRUST,1471824,7363,0,,232 HIDDEN LAKE ROAD,,BRATTLEBORO,VT,5301,232 HIDDEN LAKE ROAD,,BRATTLEBORO,VT,5301
1471824,Teucrium Commodity Trust,10-Q,5/10/18,0001654954-18-004988,3/31/18,,1, TEUCRIUM COMMODITY TRUST,1471824,7363,0,,115 CHRISTINA LANDING DRIVE,UNIT 2004,WILMINGTON,DE,19801,115 CHRISTINA LANDING DRIVE,UNIT 2004,WILMINGTON,DE,19801
